time
2.2079483568668365
2.0515533089637756
2.018710032105446
2.056813105940819
2.216818004846573
2.1131061762571335
2.1261126101017
2.059092193841934
2.0639515072107315
2.1048426777124405
2.030996799468994
2.0856595784425735
2.0638133585453033
2.0482909977436066
2.0877923369407654
2.0362844467163086
2.096024066209793
2.0728431791067123
2.0610437989234924
2.078986033797264
